Goal;X;Y;C;shot_aerial_won;shot_open_goal;shot_deflected;Distance_(0.365, 10.291];Distance_(10.291, 14.058];Distance_(14.058, 18.305];Distance_(18.305, 23.672];Distance_(23.672, 74.472];Angle_(-0.001, 0.254];Angle_(0.254, 0.317];Angle_(0.317, 0.406];Angle_(0.406, 0.599];Angle_(0.599, 2.795];shot_type_Free Kick;shot_type_Open Play;shot_type_Penalty;shot_body_part_Head;shot_body_part_Left Foot;shot_body_part_Other;shot_body_part_Right Foot
1;6.416.666.666.666.670;44.5;5.5;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
1;5.916.666.666.666.670;53.75;3.75;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;9.333.333.333.333.320;52.0;2.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;3.75;64.0;14.0;0.0;0.0;0.0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;11.5;79.625;29.625;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;1.958.333.333.333.330;37.75;12.25;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0
0;13.5;49.875;0.125;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1;5.0;56.75;6.75;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;1.766.666.666.666.660;27.375;22.625;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;13.916.666.666.666.600;74.375;24.375;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;18.0;34.0;16.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
1;8.583.333.333.333.320;53.75;3.75;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
1;10.0;50.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
0;8.083.333.333.333.320;36.25;13.75;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;2.283.333.333.333.330;55.75;5.75;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
0;2.75;39.125;10.875;0.0;0.0;0.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;18.25;64.75;14.75;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;27.25;68.5;18.5;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
1;9.916.666.666.666.670;50.125;0.125;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
0;6.833.333.333.333.320;53.25;3.25;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;2.566.666.666.666.660;61.75;11.75;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;13.833.333.333.333.300;29.5;20.5;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
1;6.583.333.333.333.320;52.25;2.25;0.0;1.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;17.75;47.5;2.5;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;5.333.333.333.333.320;39.75;10.25;1.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;6.166.666.666.666.670;60.25;10.25;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;12.833.333.333.333.300;27.875;22.125;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
0;2.216.666.666.666.660;46.25;3.75;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
1;12.333.333.333.333.300;64.875;14.875;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;11.416.666.666.666.600;37.125;12.875;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;3.25;63.5;13.5;0.0;0.0;0.0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;11.0;4.599.999.999.999.990;4.000.000.000.000.000;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;32.5;63.0;13.0;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;6.166.666.666.666.670;29.875;20.125;0.0;0.0;0.0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1
0;13.666.666.666.666.600;25.75;24.25;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
0;1.666.666.666.666.660;60.25;10.25;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;19.5;46.125;3.875;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;1.908.333.333.333.330;54.375;4.375;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;18.75;62.75;12.75;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;11.083.333.333.333.300;53.875;3.875;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;7.583.333.333.333.320;62.875;12.875;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
0;3.783.333.333.333.330;35.75;14.25;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;19.5;57.25;7.25;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;8.333.333.333.333.320;53.25;3.25;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;21.5;62.75;12.75;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
0;14.833.333.333.333.300;72.625;22.625;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
1;4.5;41.875;8.125;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;1.783.333.333.333.330;72.625;22.625;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;2.416.666.666.666.660;35.125;14.875;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1
0;2.591.666.666.666.660;4.837.500.000.000.000;1.624.999.999.999.990;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
0;13.0;33.125;16.875;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;21.25;50.125;0.125;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;11.25;34.25;15.75;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;10.083.333.333.333.300;38.625;11.375;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;11.416.666.666.666.600;64.125;14.125;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;6.416.666.666.666.670;61.5;11.5;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;12.25;39.25;10.75;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
1;12.333.333.333.333.300;62.375;12.375;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
1;15.5;50.125;0.125;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;2.508.333.333.333.330;55.75;5.75;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
1;8.833.333.333.333.320;47.375;2.625;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;1.916.666.666.666.660;4.912.499.999.999.990;0.8750000000000071;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
1;5.333.333.333.333.320;48.0;2.0;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;12.083.333.333.333.300;60.75;10.75;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;6.333.333.333.333.320;41.125;8.875;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;12.166.666.666.666.600;4.587.500.000.000.000;4.124.999.999.999.990;1.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;4.549.999.999.999.990;31.625;18.375;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;23.75;31.875;18.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;1.766.666.666.666.660;24.874.999.999.999.900;25.125.000.000.000.000;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1
0;15.0;4.212.500.000.000.000;7.874.999.999.999.990;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;13.583.333.333.333.300;20.875;29.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;3.208.333.333.333.330;40.5;9.5;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
1;1.691.666.666.666.660;58.875;8.875;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;13.333.333.333.333.200;76.5;26.5;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;2.116.666.666.666.660;31.625;18.375;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1
0;2.208.333.333.333.330;37.875;12.125;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1
1;2.391.666.666.666.660;49.875;0.125;0.0;0.0;1.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;8.5;71.375;21.375;0.0;0.0;0.0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1
0;34.166.666.666.666.700;33.25;16.75;0.0;0.0;0.0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;2.483.333.333.333.330;48.0;2.0;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
0;8.583.333.333.333.320;52.125;2.125;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
1;4.583.333.333.333.320;45.125;4.875;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;15.5;73.625;23.625;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;9.0;51.5;1.5;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;9.166.666.666.666.670;32.375;17.625;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;1.758.333.333.333.330;63.0;13.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;11.25;30.5;19.5;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;4.25;36.875;13.125;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;1.966.666.666.666.660;34.5;15.5;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1
0;10.25;56.125;6.125;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;35.833.333.333.333.200;34.5;15.5;1.0;0.0;0.0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
0;5.916.666.666.666.670;36.75;13.25;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
1;6.166.666.666.666.670;46.75;3.25;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
1;5.833.333.333.333.320;5.087.500.000.000.000;0.8750000000000071;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;3.924.999.999.999.990;63.875;13.875;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;12.583.333.333.333.300;55.25;5.25;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
1;3.75;52.0;2.0;0.0;1.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;2.383.333.333.333.330;62.5;12.5;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;3.0;4.787.499.999.999.990;2.125.000.000.000.000;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;18.75;66.0;16.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1
1;17.5;51.5;1.5;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;13.25;40.5;9.5;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;10.0;36.75;13.25;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;3.908.333.333.333.330;79.0;29.0;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;15.833.333.333.333.300;38.125;11.875;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;8.916.666.666.666.670;5.099.999.999.999.990;0.9999999999999929;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;21.0;53.875;3.875;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0
0;5.75;36.25;13.75;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;5.666.666.666.666.670;41.75;8.25;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
1;15.25;62.5;12.5;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;12.166.666.666.666.600;49.375;0.625;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1;10.0;50.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
0;2.25;33.5;16.5;0.0;0.0;0.0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;7.75;35.0;15.0;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;5.166.666.666.666.670;64.875;14.875;0.0;0.0;0.0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;5.666.666.666.666.670;45.625;4.375;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;1.941.666.666.666.660;65.375;15.375;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
0;9.833.333.333.333.320;34.625;15.375;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;13.0;49.875;0.125;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;2.541.666.666.666.660;4.150.000.000.000.000;8.499.999.999.999.990;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1
0;2.008.333.333.333.330;56.75;6.75;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;1.891.666.666.666.660;36.625;13.375;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;9.75;56.5;6.5;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;1.891.666.666.666.660;63.5;13.5;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;5.333.333.333.333.320;60.0;10.0;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;8.916.666.666.666.670;46.375;3.625;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;4.25;32.625;17.375;0.0;0.0;0.0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;1.616.666.666.666.660;72.875;22.875;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;15.416.666.666.666.600;66.125;16.125;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;2.091.666.666.666.660;4.150.000.000.000.000;8.499.999.999.999.990;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
0;20.25;64.0;14.0;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
1;7.5;5.025.000.000.000.000;0.2500000000000071;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;2.641.666.666.666.660;65.25;15.25;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;1.991.666.666.666.660;4.400.000.000.000.000;5.999.999.999.999.990;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;2.191.666.666.666.660;44.875;5.125;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1
0;8.666.666.666.666.670;72.625;22.625;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;10.833.333.333.333.300;64.5;14.5;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;1.658.333.333.333.330;60.125;10.125;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;1.616.666.666.666.660;4.974.999.999.999.990;0.2500000000000071;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;6.166.666.666.666.670;61.125;11.125;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;13.333.333.333.333.300;4.150.000.000.000.000;8.499.999.999.999.990;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
1;11.333.333.333.333.300;39.125;10.875;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;17.25;72.625;22.625;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;15.75;26.0;24.0;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
1;4.916.666.666.666.670;5.087.500.000.000.000;0.8750000000000071;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;5.833.333.333.333.320;62.625;12.625;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;17.25;22.999.999.999.999.900;27.000.000.000.000.000;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;2.158.333.333.333.330;69.25;19.25;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;1.658.333.333.333.330;4.837.500.000.000.000;1.624.999.999.999.990;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;13.833.333.333.333.300;69.875;19.875;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;11.25;51.125;1.125;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;16.75;42.0;8.0;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
1;5.583.333.333.333.320;48.0;2.0;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
1;4.833.333.333.333.320;45.125;4.875;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;7.5;48.0;2.0;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;12.916.666.666.666.600;61.75;11.75;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;12.916.666.666.666.600;29.0;21.0;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;21.75;67.0;17.0;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;10.75;31.875;18.125;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;2.241.666.666.666.660;59.0;9.0;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
1;7.416.666.666.666.670;60.875;10.875;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;13.166.666.666.666.600;52.25;2.25;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;4.916.666.666.666.670;33.5;16.5;0.0;0.0;0.0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;15.5;50.0;0.0;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;8.333.333.333.333.320;32.25;17.75;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;11.833.333.333.333.300;20.0;30.0;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;5.666.666.666.666.670;54.375;4.375;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;2.241.666.666.666.660;4.087.500.000.000.000;9.124.999.999.999.990;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
0;14.25;37.375;12.625;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;5.75;43.25;6.75;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
1;1.741.666.666.666.660;28.125;21.875;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1
0;15.083.333.333.333.300;57.625;7.625;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;7.583.333.333.333.320;24.874.999.999.999.900;25.125.000.000.000.000;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
1;11.0;4.400.000.000.000.000;5.999.999.999.999.990;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;13.583.333.333.333.300;5.025.000.000.000.000;0.2500000000000071;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;15.083.333.333.333.300;64.875;14.875;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;13.5;50.5;0.5;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;7.833.333.333.333.320;74.0;24.0;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;11.416.666.666.666.600;55.25;5.25;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;13.416.666.666.666.600;44.5;5.5;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;16.75;33.75;16.25;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;10.25;44.5;5.5;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;2.241.666.666.666.660;45.75;4.25;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;2.75;4.337.500.000.000.000;6.624.999.999.999.990;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;2.316.666.666.666.660;38.875;11.125;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;9.833.333.333.333.320;45.5;4.5;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;14.083.333.333.333.300;26.5;23.5;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
0;2.383.333.333.333.330;66.75;16.75;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
0;3.033.333.333.333.330;59.5;9.5;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;11.916.666.666.666.600;50.75;0.75;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;2.891.666.666.666.660;36.5;13.5;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;5.583.333.333.333.320;47.625;2.375;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;10.25;48.0;2.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;2.208.333.333.333.330;37.25;12.75;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
0;14.75;66.625;16.625;0.0;0.0;1.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;22.0;43.0;7.0;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;8.5;53.875;3.875;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;33.333.333.333.333.200;34.875;15.125;0.0;0.0;0.0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;8.666.666.666.666.670;55.375;5.375;1.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;2.933.333.333.333.330;57.125;7.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
0;2.0;45.0;5.0;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
1;15.083.333.333.333.300;43.25;6.75;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;10.833.333.333.333.300;24.75;25.25;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
0;15.666.666.666.666.600;51.625;1.625;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;22.5;32.875;17.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1
